X,Y,Z
33.665,5.289,204.397
33.665,5.68,204.397
33.765,5.884,204.664
33.765,6.178,204.664
33.765,6.374,204.664
33.765,6.472,204.664
33.765,6.767,204.664
33.765,6.865,204.664
33.866,6.972,204.932
33.866,7.168,204.932
33.866,7.365,204.932
33.765,7.453,204.664
33.866,7.463,204.932
33.765,7.551,204.664
33.765,7.649,204.664
33.765,7.943,204.664
33.765,8.041,204.664
33.765,8.336,204.664
33.765,8.434,204.664
33.866,8.543,204.932
33.866,8.641,204.932
33.866,8.838,204.932
33.866,8.936,204.932
33.966,8.947,205.201
33.966,9.341,205.201
33.966,9.439,205.201
33.966,9.537,205.201
33.966,9.636,205.201
33.966,9.734,205.201
33.966,9.832,205.201
33.966,9.931,205.201
33.966,10.029,205.201
33.966,10.127,205.201
33.966,10.226,205.201
33.966,10.324,205.201
33.966,10.422,205.201
33.966,10.521,205.201
33.966,10.619,205.201
33.966,10.717,205.201
33.966,10.816,205.201
33.966,10.914,205.201
33.966,11.012,205.201
33.966,11.111,205.201
33.966,11.209,205.201
33.966,11.307,205.201
33.966,11.406,205.201
33.966,11.504,205.201
33.966,11.602,205.201
33.966,11.7,205.201
33.966,11.799,205.201
33.966,11.995,205.201
34.068,12.11,205.47
34.068,12.307,205.47
34.068,12.405,205.47
34.068,12.503,205.47
34.068,12.602,205.47
34.068,12.7,205.47
34.068,12.799,205.47
34.068,12.897,205.47
34.068,12.996,205.47
34.068,13.094,205.47
34.068,13.193,205.47
34.068,13.291,205.47
34.068,13.39,205.47
34.068,13.488,205.47
34.068,13.586,205.47
34.068,13.685,205.47
34.068,13.783,205.47
34.068,13.882,205.47
34.068,13.98,205.47
34.068,14.079,205.47
34.068,14.177,205.47
34.068,14.571,205.47
34.169,14.59,205.74
34.169,14.787,205.74
34.169,14.886,205.74
34.169,14.984,205.74
34.169,15.083,205.74
34.169,15.182,205.74
34.169,15.28,205.74
34.169,15.379,205.74
34.169,15.477,205.74
34.169,15.576,205.74
34.169,15.675,205.74
34.169,15.773,205.74
34.169,15.872,205.74
34.27,15.991,206.011
34.27,16.189,206.011
34.27,16.287,206.011
34.27,16.386,206.011
34.27,16.485,206.011
34.27,16.584,206.011
34.27,16.682,206.011
34.27,16.88,206.011
34.27,16.978,206.011
34.27,17.077,206.011
34.372,17.198,206.283
34.372,17.297,206.283
34.372,17.396,206.283
34.372,17.495,206.283
34.372,17.594,206.283
34.372,17.693,206.283
34.372,17.791,206.283
34.372,17.89,206.283
34.372,17.989,206.283
34.372,18.088,206.283
34.372,18.187,206.283
34.372,18.286,206.283
34.372,18.385,206.283
34.372,18.483,206.283
34.372,18.582,206.283
34.372,18.681,206.283
34.372,18.78,206.283
34.372,18.879,206.283
34.372,18.978,206.283
34.372,19.175,206.283
34.372,19.373,206.283
34.474,19.498,206.555
34.474,19.596,206.555
34.474,19.794,206.555
34.474,19.893,206.555
34.474,19.992,206.555
34.474,20.091,206.555
34.474,20.19,206.555
34.474,20.289,206.555
34.474,20.388,206.555
34.474,20.487,206.555
34.474,20.586,206.555
34.474,20.685,206.555
34.474,20.784,206.555
34.474,20.883,206.555
34.474,20.982,206.555
34.474,21.081,206.555
34.474,21.18,206.555
34.474,21.279,206.555
34.474,21.378,206.555
34.474,21.477,206.555
34.474,21.675,206.555
34.577,21.704,206.828
34.577,22.1,206.828
34.577,22.199,206.828
34.577,22.298,206.828
34.577,22.397,206.828
34.577,22.496,206.828
34.577,22.595,206.828
34.577,22.695,206.828
34.577,22.794,206.828
34.577,22.893,206.828
34.577,22.992,206.828
34.577,23.091,206.828
34.782,23.351,207.376
34.782,23.45,207.376
34.782,23.55,207.376
34.679,23.915,207.101
34.782,23.947,207.376
34.679,24.015,207.101
34.679,24.213,207.101
34.679,24.312,207.101
34.679,24.511,207.101
34.679,24.61,207.101
34.679,24.709,207.101
34.679,24.809,207.101
34.679,24.908,207.101
34.679,25.007,207.101
34.679,25.106,207.101
34.679,25.205,207.101
34.679,25.305,207.101
34.679,25.404,207.101
34.679,25.503,207.101
34.679,25.602,207.101
34.679,25.702,207.101
34.679,25.801,207.101
34.679,25.9,207.101
34.679,25.999,207.101
34.679,26.099,207.101
34.679,26.198,207.101
34.679,26.595,207.101
34.782,26.63,207.376
34.782,26.729,207.376
34.782,26.928,207.376
34.782,27.027,207.376
34.782,27.127,207.376
34.782,27.226,207.376
34.782,27.326,207.376
34.782,27.425,207.376
34.782,27.524,207.376
34.782,27.624,207.376
34.782,27.723,207.376
34.782,27.822,207.376
34.782,27.922,207.376
34.782,28.021,207.376
34.782,28.22,207.376
34.782,28.419,207.376
34.885,28.556,207.651
34.885,28.655,207.651
34.885,28.755,207.651
34.885,28.954,207.651
34.885,29.053,207.651
34.782,29.213,207.376
34.782,29.512,207.376
34.885,29.75,207.651
34.885,29.849,207.651
34.885,30.048,207.651
34.885,30.148,207.651
34.885,30.247,207.651
34.885,30.645,207.651
34.989,30.686,207.927
34.989,30.885,207.927
34.989,30.985,207.927
34.989,31.084,207.927
34.989,31.184,207.927
34.989,31.284,207.927
34.989,31.383,207.927
34.989,31.483,207.927
34.989,31.583,207.927
34.989,31.682,207.927
34.989,31.782,207.927
34.989,31.881,207.927
34.989,31.981,207.927
34.989,32.081,207.927
34.989,32.18,207.927
34.989,32.28,207.927
34.989,32.38,207.927
34.989,32.479,207.927
34.989,32.579,207.927
34.989,32.678,207.927
34.989,32.778,207.927
35.093,32.921,208.203
35.093,33.121,208.203
35.093,33.221,208.203
35.093,33.321,208.203
35.093,33.42,208.203
35.093,33.52,208.203
35.093,33.62,208.203
35.093,33.72,208.203
35.093,33.819,208.203
35.093,33.919,208.203
35.093,34.019,208.203
35.093,34.119,208.203
35.093,34.218,208.203
35.093,34.318,208.203
35.093,34.418,208.203
35.093,34.518,208.203
35.093,34.717,208.203
35.093,34.817,208.203
35.197,34.863,208.481
35.197,35.063,208.481
35.197,35.163,208.481
35.197,35.263,208.481
35.093,35.416,208.203
35.197,35.563,208.481
35.197,35.662,208.481
35.197,35.862,208.481
35.197,35.962,208.481
35.197,36.062,208.481
35.197,36.162,208.481
35.197,36.262,208.481
35.197,36.362,208.481
35.197,36.462,208.481
35.197,36.562,208.481
35.197,36.661,208.481
35.197,36.861,208.481
35.301,37.01,208.759
35.301,37.21,208.759
35.301,37.411,208.759
35.301,37.511,208.759
35.301,37.611,208.759
35.301,37.711,208.759
35.301,37.811,208.759
35.301,37.911,208.759
35.301,38.011,208.759
35.301,38.111,208.759
35.301,38.211,208.759
35.301,38.311,208.759
35.301,38.411,208.759
35.301,38.511,208.759
35.301,38.611,208.759
35.301,38.711,208.759
35.301,38.811,208.759
35.301,38.911,208.759
35.301,39.011,208.759
35.301,39.111,208.759
35.301,39.211,208.759
35.301,39.311,208.759
35.301,39.411,208.759
35.565,1.565,204.13
35.565,1.663,204.13
35.565,1.761,204.13
35.565,1.858,204.13
35.565,1.956,204.13
35.565,2.054,204.13
35.565,2.152,204.13
35.565,2.25,204.13
35.565,2.347,204.13
35.565,2.445,204.13
35.565,2.543,204.13
35.565,2.641,204.13
35.565,2.739,204.13
35.565,2.837,204.13
35.565,2.934,204.13
35.565,3.032,204.13
35.565,3.228,204.13
35.665,3.624,204.397
35.665,3.82,204.397
35.665,3.918,204.397
35.665,4.015,204.397
35.665,4.113,204.397
35.665,4.211,204.397
35.665,4.309,204.397
35.665,4.407,204.397
35.665,4.505,204.397
35.665,4.603,204.397
35.665,4.701,204.397
35.665,4.799,204.397
35.765,4.903,204.664
35.765,5.001,204.664
35.765,5.099,204.664
35.765,5.198,204.664
35.665,5.289,204.397
35.665,5.387,204.397
35.665,5.582,204.397
35.665,5.68,204.397
35.665,5.778,204.397
35.665,5.974,204.397
35.665,6.17,204.397
35.765,6.178,204.664
35.765,6.374,204.664
35.765,6.472,204.664
35.765,6.669,204.664
35.866,6.874,204.932
35.866,6.972,204.932
35.866,7.07,204.932
35.765,7.257,204.664
35.866,7.266,204.932
35.765,7.551,204.664
35.866,7.561,204.932
35.866,7.757,204.932
35.866,7.856,204.932
35.866,7.954,204.932
35.866,8.052,204.932
35.866,8.15,204.932
35.866,8.248,204.932
35.866,8.347,204.932
35.866,8.445,204.932
35.866,8.543,204.932
35.866,8.641,204.932
35.866,8.838,204.932
35.866,9.034,204.932
35.966,9.242,205.201
35.966,9.341,205.201
35.966,9.439,205.201
35.966,9.537,205.201
35.966,9.636,205.201
35.966,9.734,205.201
35.966,9.832,205.201
35.966,9.931,205.201
35.966,10.029,205.201
35.966,10.127,205.201
35.966,10.226,205.201
35.966,10.324,205.201
35.966,10.422,205.201
35.966,10.521,205.201
35.966,10.619,205.201
35.966,10.717,205.201
35.966,10.816,205.201
35.966,10.914,205.201
35.966,11.012,205.201
35.966,11.111,205.201
35.966,11.504,205.201
36.068,11.716,205.47
36.068,11.814,205.47
36.068,11.913,205.47
36.068,12.011,205.47
36.068,12.11,205.47
36.068,12.208,205.47
36.068,12.307,205.47
36.068,12.405,205.47
36.068,12.503,205.47
36.068,12.602,205.47
36.068,12.996,205.47
36.169,13.013,205.74
36.169,13.21,205.74
36.169,13.309,205.74
36.169,13.407,205.74
36.169,13.506,205.74
36.169,13.604,205.74
36.169,13.703,205.74
36.169,13.801,205.74
36.169,13.9,205.74
36.169,13.999,205.74
36.169,14.097,205.74
36.169,14.196,205.74
36.169,14.294,205.74
36.169,14.393,205.74
36.169,14.492,205.74
36.169,14.59,205.74
36.169,14.689,205.74
36.169,14.787,205.74
36.169,14.886,205.74
36.169,14.984,205.74
36.27,15.103,206.011
36.27,15.3,206.011
36.27,15.399,206.011
36.27,15.596,206.011
36.27,15.695,206.011
36.27,15.794,206.011
36.27,15.893,206.011
36.27,15.991,206.011
36.27,16.09,206.011
36.27,16.189,206.011
36.27,16.287,206.011
36.27,16.386,206.011
36.27,16.485,206.011
36.27,16.584,206.011
36.27,16.682,206.011
36.27,16.781,206.011
36.27,16.88,206.011
36.27,16.978,206.011
36.27,17.077,206.011
36.27,17.176,206.011
36.27,17.275,206.011
36.27,17.373,206.011
36.372,17.396,206.283
36.372,17.495,206.283
36.372,17.594,206.283
36.372,17.693,206.283
36.372,17.791,206.283
36.372,17.89,206.283
36.372,17.989,206.283
36.372,18.088,206.283
36.372,18.187,206.283
36.372,18.286,206.283
36.372,18.385,206.283
36.372,18.483,206.283
36.372,18.582,206.283
36.372,18.681,206.283
36.372,18.78,206.283
36.372,18.879,206.283
36.372,18.978,206.283
36.372,19.076,206.283
36.372,19.274,206.283
36.372,19.373,206.283
36.372,19.571,206.283
36.474,19.695,206.555
36.474,19.794,206.555
36.474,19.893,206.555
36.474,19.992,206.555
36.474,20.091,206.555
36.474,20.19,206.555
36.474,20.289,206.555
36.474,20.388,206.555
36.474,20.487,206.555
36.474,20.685,206.555
36.474,20.784,206.555
36.372,20.856,206.283
36.372,21.053,206.283
36.372,21.251,206.283
36.372,21.35,206.283
36.372,21.449,206.283
36.372,21.547,206.283
36.372,21.646,206.283
36.372,21.745,206.283
36.372,21.844,206.283
36.372,21.943,206.283
36.372,22.042,206.283
36.372,22.239,206.283
36.474,22.368,206.555
36.474,22.566,206.555
36.474,22.764,206.555
36.474,22.863,206.555
36.474,22.962,206.555
36.577,23.091,206.828
36.577,23.19,206.828
36.577,23.289,206.828
36.577,23.388,206.828
36.577,23.487,206.828
36.577,23.686,206.828
36.577,23.785,206.828
36.577,23.884,206.828
36.679,24.213,207.101
36.679,24.511,207.101
36.679,24.61,207.101
36.679,24.809,207.101
36.679,24.908,207.101
36.679,25.106,207.101
36.679,25.205,207.101
36.782,25.239,207.376
36.782,25.438,207.376
36.782,25.537,207.376
36.782,25.636,207.376
36.782,25.736,207.376
36.782,25.835,207.376
36.782,25.934,207.376
36.782,26.034,207.376
36.782,26.133,207.376
36.782,26.232,207.376
36.782,26.332,207.376
36.782,26.431,207.376
36.782,26.531,207.376
36.782,26.63,207.376
36.782,26.729,207.376
36.782,26.829,207.376
36.782,26.928,207.376
36.782,27.027,207.376
36.782,27.226,207.376
36.782,27.425,207.376
36.679,27.587,207.101
36.679,27.686,207.101
36.679,27.786,207.101
36.679,27.984,207.101
36.679,28.083,207.101
36.679,28.282,207.101
36.679,28.381,207.101
36.782,28.419,207.376
36.782,28.617,207.376
36.782,28.717,207.376
36.782,29.114,207.376
36.885,29.352,207.651
36.885,29.451,207.651
36.989,29.49,207.927
36.989,29.69,207.927
36.885,29.849,207.651
36.885,29.949,207.651
36.885,30.048,207.651
36.885,30.247,207.651
36.885,30.347,207.651
36.885,30.446,207.651
36.885,30.546,207.651
36.885,30.645,207.651
36.885,30.745,207.651
36.885,30.844,207.651
36.885,30.944,207.651
36.885,31.043,207.651
36.885,31.441,207.651
36.989,31.483,207.927
36.989,31.682,207.927
36.989,31.782,207.927
36.989,31.881,207.927
36.989,31.981,207.927
36.989,32.081,207.927
36.989,32.18,207.927
36.989,32.28,207.927
36.989,32.38,207.927
36.989,32.479,207.927
36.989,32.579,207.927
36.989,32.678,207.927
36.989,32.778,207.927
36.989,32.878,207.927
36.989,32.977,207.927
36.989,33.077,207.927
36.989,33.177,207.927
36.989,33.276,207.927
36.989,33.376,207.927
36.989,33.476,207.927
36.989,33.575,207.927
36.989,33.675,207.927
36.989,33.874,207.927
36.989,34.073,207.927
36.989,34.173,207.927
37.093,34.218,208.203
37.093,34.318,208.203
37.093,34.418,208.203
37.093,34.518,208.203
37.093,34.617,208.203
37.093,34.717,208.203
37.093,34.817,208.203
37.093,34.917,208.203
37.093,35.016,208.203
37.093,35.116,208.203
37.093,35.316,208.203
37.197,35.363,208.481
37.197,35.463,208.481
37.197,35.662,208.481
37.197,35.762,208.481
37.197,35.862,208.481
37.197,35.962,208.481
37.197,36.062,208.481
37.197,36.162,208.481
37.197,36.262,208.481
37.197,36.362,208.481
37.197,36.462,208.481
37.197,36.562,208.481
37.197,36.661,208.481
37.197,36.761,208.481
37.197,36.861,208.481
37.197,37.061,208.481
37.197,37.161,208.481
37.197,37.361,208.481
37.301,37.511,208.759
37.301,37.611,208.759
37.301,37.711,208.759
37.301,37.811,208.759
37.301,37.911,208.759
37.301,38.011,208.759
37.301,38.111,208.759
37.301,38.211,208.759
37.301,38.311,208.759
37.301,38.411,208.759
37.301,38.511,208.759
37.301,38.611,208.759
37.301,38.711,208.759
37.301,38.811,208.759
37.301,38.911,208.759
37.301,39.011,208.759
37.301,39.111,208.759
37.301,39.211,208.759
37.301,39.311,208.759
37.301,39.411,208.759
37.765,1.373,204.664
37.765,1.471,204.664
37.866,1.571,204.932
37.866,1.768,204.932
37.866,1.866,204.932
37.866,2.062,204.932
37.966,2.261,205.201
37.966,2.36,205.201
37.966,2.458,205.201
37.966,2.556,205.201
37.966,2.655,205.201
37.966,2.753,205.201
37.966,2.851,205.201
37.966,2.95,205.201
37.966,3.048,205.201
37.966,3.146,205.201
37.966,3.245,205.201
37.966,3.343,205.201
37.966,3.441,205.201
37.966,3.54,205.201
37.966,3.638,205.201
37.966,3.736,205.201
37.966,3.835,205.201
37.966,3.933,205.201
37.966,4.031,205.201
38.068,4.233,205.47
38.068,4.43,205.47
38.068,4.529,205.47
38.068,4.726,205.47
38.068,4.824,205.47
38.068,4.923,205.47
38.068,5.021,205.47
38.068,5.12,205.47
38.068,5.218,205.47
38.068,5.316,205.47
38.068,5.415,205.47
38.068,5.513,205.47
38.068,5.71,205.47
38.068,5.809,205.47
38.068,5.907,205.47
38.068,6.006,205.47
38.068,6.104,205.47
38.169,6.211,205.74
38.169,6.309,205.74
38.169,6.408,205.74
38.169,6.506,205.74
38.169,6.605,205.74
38.169,6.704,205.74
38.169,6.802,205.74
38.169,6.901,205.74
38.169,6.999,205.74
38.169,7.098,205.74
38.169,7.196,205.74
38.169,7.295,205.74
38.169,7.394,205.74
38.169,7.492,205.74
38.169,7.591,205.74
38.169,7.689,205.74
38.169,7.788,205.74
38.169,7.887,205.74
38.169,7.985,205.74
38.27,8.094,206.011
38.27,8.292,206.011
38.27,8.39,206.011
38.27,8.489,206.011
38.27,8.588,206.011
38.27,8.687,206.011
38.27,8.785,206.011
38.27,8.884,206.011
38.27,8.983,206.011
38.27,9.081,206.011
38.27,9.18,206.011
38.27,9.279,206.011
38.27,9.378,206.011
38.372,9.39,206.283
38.372,9.489,206.283
38.372,9.588,206.283
38.372,9.686,206.283
38.372,9.785,206.283
38.372,9.884,206.283
38.372,9.983,206.283
38.372,10.082,206.283
38.27,10.167,206.011
38.372,10.181,206.283
38.27,10.266,206.011
38.27,10.365,206.011
38.27,10.463,206.011
38.27,10.562,206.011
38.27,10.661,206.011
38.27,10.76,206.011
38.27,10.858,206.011
38.27,10.957,206.011
38.372,10.971,206.283
38.372,11.07,206.283
38.372,11.169,206.283
38.372,11.268,206.283
38.372,11.367,206.283
38.372,11.466,206.283
38.372,11.564,206.283
38.372,11.663,206.283
38.372,11.762,206.283
38.372,11.861,206.283
38.372,11.96,206.283
38.372,12.158,206.283
38.372,12.256,206.283
38.372,12.454,206.283
38.474,12.569,206.555
38.474,12.668,206.555
38.474,12.767,206.555
38.474,12.866,206.555
38.474,12.965,206.555
38.474,13.064,206.555
38.474,13.163,206.555
38.474,13.262,206.555
38.474,13.361,206.555
38.474,13.46,206.555
38.474,13.559,206.555
38.474,13.658,206.555
38.474,13.757,206.555
38.474,13.856,206.555
38.474,13.955,206.555
38.474,14.054,206.555
38.474,14.153,206.555
38.474,14.45,206.555
38.474,14.549,206.555
38.372,14.629,206.283
38.372,14.727,206.283
38.372,14.826,206.283
38.474,15.143,206.555
38.474,15.341,206.555
38.474,15.44,206.555
38.474,15.539,206.555
38.577,15.559,206.828
38.577,15.658,206.828
38.577,15.856,206.828
38.577,15.956,206.828
38.577,16.055,206.828
38.577,16.154,206.828
38.577,16.253,206.828
38.577,16.352,206.828
38.577,16.451,206.828
38.577,16.55,206.828
38.577,16.649,206.828
38.577,16.748,206.828
38.577,16.847,206.828
38.577,17.046,206.828
38.679,17.167,207.101
38.679,17.366,207.101
38.679,17.465,207.101
38.679,17.564,207.101
38.679,17.664,207.101
38.679,17.763,207.101
38.679,17.862,207.101
38.679,17.961,207.101
38.679,18.061,207.101
38.679,18.16,207.101
38.679,18.358,207.101
38.782,18.383,207.376
38.782,18.482,207.376
38.782,18.681,207.376
38.782,18.78,207.376
38.782,18.979,207.376
38.782,19.078,207.376
38.782,19.277,207.376
38.782,19.376,207.376
38.782,19.575,207.376
38.679,19.648,207.101
38.782,19.674,207.376
38.679,19.847,207.101
38.679,20.045,207.101
38.679,20.145,207.101
38.782,20.171,207.376
38.782,20.569,207.376
38.782,20.668,207.376
38.782,20.767,207.376
38.782,20.867,207.376
38.782,20.966,207.376
38.782,21.065,207.376
38.782,21.165,207.376
38.782,21.264,207.376
38.782,21.364,207.376
38.782,21.562,207.376
38.885,21.79,207.651
38.885,21.889,207.651
38.885,22.088,207.651
38.885,22.188,207.651
38.885,22.287,207.651
38.885,22.586,207.651
38.989,22.815,207.927
38.989,23.114,207.927
38.989,23.214,207.927
38.989,23.313,207.927
38.989,23.413,207.927
38.989,23.513,207.927
38.989,23.612,207.927
38.989,23.712,207.927
38.989,23.811,207.927
38.989,23.911,207.927
38.989,24.011,207.927
38.989,24.11,207.927
38.989,24.21,207.927
38.989,24.31,207.927
38.989,24.409,207.927
38.989,24.509,207.927
38.989,24.608,207.927
38.989,24.808,207.927
38.989,24.907,207.927
39.093,25.04,208.203
39.093,25.24,208.203
39.093,25.439,208.203
39.093,25.539,208.203
39.093,25.639,208.203
39.093,25.739,208.203
39.093,25.838,208.203
39.093,25.938,208.203
39.093,26.038,208.203
39.093,26.138,208.203
39.093,26.237,208.203
39.093,26.337,208.203
39.093,26.437,208.203
39.093,26.537,208.203
39.093,26.736,208.203
39.093,26.836,208.203
39.197,26.872,208.481
39.197,27.072,208.481
39.197,27.171,208.481
39.197,27.371,208.481
39.197,27.571,208.481
